url,checked_on,http_status,url_status,final_url,title,error
https://pleiades.stoa.org/places/599506,2026-08-15,200,ok,https://pleiades.stoa.org/places/599506,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599528,2026-08-15,200,ok,https://pleiades.stoa.org/places/599528,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599575,2026-08-15,200,ok,https://pleiades.stoa.org/places/599575,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599577,2026-08-15,200,ok,https://pleiades.stoa.org/places/599577,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599593,2026-08-15,200,ok,https://pleiades.stoa.org/places/599593,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599612,2026-08-15,200,ok,https://pleiades.stoa.org/places/599612,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599631,2026-08-15,200,ok,https://pleiades.stoa.org/places/599631,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599636,2026-08-15,200,ok,https://pleiades.stoa.org/places/599636,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599641,2026-08-15,200,ok,https://pleiades.stoa.org/places/599641,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599661,2026-08-15,200,ok,https://pleiades.stoa.org/places/599661,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599664,2026-08-15,200,ok,https://pleiades.stoa.org/places/599664,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599719,2026-08-15,200,ok,https://pleiades.stoa.org/places/599719,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599728,2026-08-15,200,ok,https://pleiades.stoa.org/places/599728,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599745,2026-08-15,200,ok,https://pleiades.stoa.org/places/599745,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599778,2026-08-15,200,ok,https://pleiades.stoa.org/places/599778,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599799,2026-08-15,200,ok,https://pleiades.stoa.org/places/599799,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599821,2026-08-15,200,ok,https://pleiades.stoa.org/places/599821,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599855,2026-08-15,200,ok,https://pleiades.stoa.org/places/599855,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599905,2026-08-15,200,ok,https://pleiades.stoa.org/places/599905,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599925,2026-08-15,200,ok,https://pleiades.stoa.org/places/599925,Making sure you're not a bot!,
https://pleiades.stoa.org/places/599971,2026-08-15,200,ok,https://pleiades.stoa.org/places/599971,Making sure you're not a bot!,
https://pleiades.stoa.org/places/638356144,2026-08-15,200,ok,https://pleiades.stoa.org/places/638356144,Making sure you're not a bot!,
https://pleiades.stoa.org/places/638958,2026-08-15,200,ok,https://pleiades.stoa.org/places/638958,Making sure you're not a bot!,
https://pleiades.stoa.org/places/639051,2026-08-15,200,ok,https://pleiades.stoa.org/places/639051,Making sure you're not a bot!,
https://pleiades.stoa.org/places/658381,2026-08-15,200,ok,https://pleiades.stoa.org/places/658381,Making sure you're not a bot!,
https://pleiades.stoa.org/places/66376536,2026-08-15,200,ok,https://pleiades.stoa.org/places/66376536,Making sure you're not a bot!,
https://pleiades.stoa.org/places/707470,2026-08-15,200,ok,https://pleiades.stoa.org/places/707470,Making sure you're not a bot!,
https://pleiades.stoa.org/places/707476,2026-08-15,200,ok,https://pleiades.stoa.org/places/707476,Making sure you're not a bot!,
https://pleiades.stoa.org/places/716520,2026-08-15,200,ok,https://pleiades.stoa.org/places/716520,Making sure you're not a bot!,
https://pleiades.stoa.org/places/727070,2026-08-15,500,unavailable,https://pleiades.stoa.org/places/727070,,HTTP 500
https://pleiades.stoa.org/places/727169,2026-08-15,200,ok,https://pleiades.stoa.org/places/727169,Making sure you're not a bot!,
https://pleiades.stoa.org/places/728329645,2026-08-15,200,ok,https://pleiades.stoa.org/places/728329645,Making sure you're not a bot!,
https://pleiades.stoa.org/places/73644851,2026-08-15,200,ok,https://pleiades.stoa.org/places/73644851,Making sure you're not a bot!,
https://pleiades.stoa.org/places/825397,2026-08-15,200,ok,https://pleiades.stoa.org/places/825397,Making sure you're not a bot!,
https://pleiades.stoa.org/places/828989863,2026-08-15,200,ok,https://pleiades.stoa.org/places/828989863,Making sure you're not a bot!,
https://pleiades.stoa.org/places/844944,2026-08-15,200,ok,https://pleiades.stoa.org/places/844944,Making sure you're not a bot!,
https://pleiades.stoa.org/places/854719,2026-08-15,200,ok,https://pleiades.stoa.org/places/854719,Making sure you're not a bot!,
https://pleiades.stoa.org/places/854724,2026-08-15,200,ok,https://pleiades.stoa.org/places/854724,Making sure you're not a bot!,
https://pleiades.stoa.org/places/854743,2026-08-15,200,ok,https://pleiades.stoa.org/places/854743,Making sure you're not a bot!,
https://pleiades.stoa.org/places/854812387,2026-08-15,200,ok,https://pleiades.stoa.org/places/854812387,Making sure you're not a bot!,
https://pleiades.stoa.org/places/857024,2026-08-15,200,ok,https://pleiades.stoa.org/places/857024,Making sure you're not a bot!,
https://pleiades.stoa.org/places/857107,2026-08-15,200,ok,https://pleiades.stoa.org/places/857107,Making sure you're not a bot!,
https://pleiades.stoa.org/places/857275,2026-08-15,200,ok,https://pleiades.stoa.org/places/857275,Making sure you're not a bot!,
https://pleiades.stoa.org/places/857321,2026-08-15,200,ok,https://pleiades.stoa.org/places/857321,Making sure you're not a bot!,
https://pleiades.stoa.org/places/857359,2026-08-15,200,ok,https://pleiades.stoa.org/places/857359,Making sure you're not a bot!,
https://pleiades.stoa.org/places/873985034,2026-08-15,200,ok,https://pleiades.stoa.org/places/873985034,Making sure you're not a bot!,
https://pleiades.stoa.org/places/943504072,2026-08-15,200,ok,https://pleiades.stoa.org/places/943504072,Making sure you're not a bot!,
https://pleiades.stoa.org/places/955675680,2026-08-15,200,ok,https://pleiades.stoa.org/places/955675680,Making sure you're not a bot!,
https://pleiades.stoa.org/places/963441586,2026-08-15,200,ok,https://pleiades.stoa.org/places/963441586,Making sure you're not a bot!,
https://websites.ucy.ac.cy/pulp/documents/Publications/Iacovou_2014-POLITICAL_ECONOMIES.pdf,2026-08-15,403,unavailable,https://websites.ucy.ac.cy/pulp/documents/Publications/Iacovou_2014-POLITICAL_ECONOMIES.pdf,,HTTP 403
https://whc.unesco.org/en/list/1411,2026-08-15,200,ok,https://whc.unesco.org/en/list/1411,Ancient City of Tauric Chersonese and its Chora - UNESCO World Heritage Centre,
https://whc.unesco.org/en/list/190,2026-08-15,200,ok,https://whc.unesco.org/en/list/190,Archaeological Site of Cyrene - UNESCO World Heritage Centre,
https://whc.unesco.org/en/list/404,2026-08-15,200,ok,https://whc.unesco.org/en/list/404,"Acropolis, Athens - UNESCO World Heritage Centre",
https://whc.unesco.org/en/list/448,2026-08-15,200,ok,https://whc.unesco.org/en/list/448,Nemrut Dağ - UNESCO World Heritage Centre,
https://whc.unesco.org/en/list/780,2026-08-15,200,ok,https://whc.unesco.org/en/list/780,Archaeological Site of Aigai (modern name Vergina) - UNESCO World Heritage Centre,
https://whc.unesco.org/en/list/941,2026-08-15,200,ok,https://whc.unesco.org/en/list/941,Archaeological Sites of Mycenae and Tiryns - UNESCO World Heritage Centre,
https://www.armus.hr/en/museum/museum-history/collection-and-site-issa,2026-08-15,200,ok,https://www.armus.hr/en/museum/museum-history/collection-and-site-issa,Collection and site Issa | Archaeological Museum in Split,
https://www.attalus.org/names/b/bithynia.html,2026-08-15,200,ok,https://www.attalus.org/names/b/bithynia.html,Bithynia - in ancient sources @ attalus.org,
https://www.britishmuseum.org/collection/object/C_2013-4030-144,2026-08-15,200,ok,https://www.britishmuseum.org/collection/object/C_2013-4030-144,coin | British Museum,
https://www.britishmuseum.org/collection/object/C_TC-p80-56-Syr,2026-08-15,403,unavailable,https://www.britishmuseum.org/collection/object/C_TC-p80-56-Syr,,HTTP 403
https://www.britishmuseum.org/collection/term/x113864,2026-08-15,403,unavailable,https://www.britishmuseum.org/collection/term/x113864,,HTTP 403
https://www.cambridge.org/core/books/cambridge-companion-to-alexander-the-great/contexts/D0DFBC7B39E453BD0E365F56F74DA097,2026-08-15,200,redirected,https://www.cambridge.org/core/books/abs/cambridge-companion-to-alexander-the-great/contexts/D0DFBC7B39E453BD0E365F56F74DA097,Contexts (Part II) - The Cambridge Companion to Alexander the Great,
https://www.encyclopediaofukraine.com/display.asp?linkpath=pages%5CB%5CO%5CBosporanKingdom.htm,2026-08-15,200,ok,https://www.encyclopediaofukraine.com/display.asp?linkpath=pages%5CB%5CO%5CBosporanKingdom.htm,Bosporan Kingdom,
https://www.iranicaonline.org/articles/cappadocia,2026-08-15,200,ok,https://www.iranicaonline.org/articles/cappadocia/,CAPPADOCIA - Encyclopaedia Iranica,
https://www.iranicaonline.org/articles/eucratides,2026-08-15,200,ok,https://www.iranicaonline.org/articles/eucratides/,EUCRATIDES - Encyclopaedia Iranica,
https://www.iranicaonline.org/articles/euthydemus,2026-08-15,200,ok,https://www.iranicaonline.org/articles/euthydemus/,EUTHYDEMUS - Encyclopaedia Iranica,
https://www.iranicaonline.org/articles/indo-greek-dynasty,2026-08-15,200,ok,https://www.iranicaonline.org/articles/indo-greek-dynasty/,INDO-GREEK DYNASTY - Encyclopaedia Iranica,
https://www.iranicaonline.org/articles/scythians,2026-08-15,200,ok,https://www.iranicaonline.org/articles/scythians/,SCYTHIANS - Encyclopaedia Iranica,
https://www.metmuseum.org/essays/egypt-in-the-ptolemaic-period,2026-08-15,429,unavailable,https://www.metmuseum.org/essays/egypt-in-the-ptolemaic-period,,HTTP 429
https://www.metmuseum.org/essays/the-rise-of-macedonia-and-the-conquests-of-alexander-the-great,2026-08-15,429,unavailable,https://www.metmuseum.org/essays/the-rise-of-macedonia-and-the-conquests-of-alexander-the-great,,HTTP 429
https://www.metmuseum.org/essays/the-seleucid-empire-323-64-b-c,2026-08-15,429,unavailable,https://www.metmuseum.org/essays/the-seleucid-empire-323-64-b-c,,HTTP 429
https://www.metmuseum.org/toah/hd/gkru/hd_gkru.htm,2026-08-15,429,unavailable,https://www.metmuseum.org/toah/hd/gkru/hd_gkru.htm,,HTTP 429
https://www.mthv.gr/en/permanent-exhibition/mycenaean-period,2026-08-15,200,ok,https://www.mthv.gr/en/permanent-exhibition/mycenaean-period,Mycenaean period - MUSEUM OF THEBES,
