name_id,entity_id,name,language,script,name_type,is_preferred,start_year,end_year,source_id,review_state
name-sanctuary-kalapodi-artemis-apollo-sanctuary-en-preferred,sanctuary-kalapodi-artemis-apollo-sanctuary,Sanctuary of Artemis and Apollo at Kalapodi,en,Latn,preferred,1,,,src-pleiades-955675680,reviewed
name-sanctuary-kalapodi-artemis-apollo-sanctuary-grc-ancient,sanctuary-kalapodi-artemis-apollo-sanctuary,Ἄβαι,grc,Grek,ancient,0,,,src-pleiades-955675680,reviewed
name-sanctuary-kos-asklepieion-el-preferred,sanctuary-kos-asklepieion,Ασκληπιείο Κω,el,Grek,preferred,1,,,src-pleiades-599528,reviewed
name-sanctuary-kos-asklepieion-en-preferred,sanctuary-kos-asklepieion,Asklepieion of Kos,en,Latn,preferred,1,,,src-pleiades-599528,reviewed
name-sanctuary-kos-asklepieion-grc-ancient,sanctuary-kos-asklepieion,Ἀσκληπιεῖον Κῷον,grc,Grek,ancient,0,,,src-pleiades-599528,reviewed
name-sanctuary-kourion-apollo-hylates-sanctuary-el-preferred,sanctuary-kourion-apollo-hylates-sanctuary,Ιερό του Απόλλωνα Υλάτη,el,Grek,preferred,1,,,src-pleiades-707476,reviewed
name-sanctuary-kourion-apollo-hylates-sanctuary-en-preferred,sanctuary-kourion-apollo-hylates-sanctuary,Sanctuary of Apollo Hylates,en,Latn,preferred,1,,,src-pleiades-707476,reviewed
name-sanctuary-kourion-apollo-hylates-sanctuary-grc-ancient,sanctuary-kourion-apollo-hylates-sanctuary,Ἀπόλλων Ὑλάτης,grc,Grek,ancient,0,,,src-pleiades-707476,reviewed
name-sanctuary-labraunda-zeus-sanctuary-el-preferred,sanctuary-labraunda-zeus-sanctuary,Ιερό του Διός στα Λάβρανδα,el,Grek,preferred,1,,,src-pleiades-599745,reviewed
name-sanctuary-labraunda-zeus-sanctuary-en-preferred,sanctuary-labraunda-zeus-sanctuary,Sanctuary of Zeus at Labraunda,en,Latn,preferred,1,,,src-pleiades-599745,reviewed
name-sanctuary-labraunda-zeus-sanctuary-grc-ancient,sanctuary-labraunda-zeus-sanctuary,Λάβρανδα,grc,Grek,ancient,0,,,src-pleiades-599745,reviewed
name-sanctuary-lagina-hekate-sanctuary-el-preferred,sanctuary-lagina-hekate-sanctuary,Εκάτειο Λαγίνων,el,Grek,preferred,1,,,src-pleiades-376215160,reviewed
name-sanctuary-lagina-hekate-sanctuary-en-preferred,sanctuary-lagina-hekate-sanctuary,Sanctuary of Hekate at Lagina,en,Latn,preferred,1,,,src-pleiades-376215160,reviewed
name-sanctuary-lagina-hekate-sanctuary-grc-ancient,sanctuary-lagina-hekate-sanctuary,Ἑκάτειον,grc,Grek,ancient,0,,,src-pleiades-376215160,reviewed
name-sanctuary-lemnos-kabeirion-el-preferred,sanctuary-lemnos-kabeirion,Καβείριο Λήμνου,el,Grek,preferred,1,,,src-pleiades-550604,reviewed
name-sanctuary-lemnos-kabeirion-en-preferred,sanctuary-lemnos-kabeirion,Kabeirion of Lemnos,en,Latn,preferred,1,,,src-pleiades-550604,reviewed
name-sanctuary-lemnos-kabeirion-grc-ancient,sanctuary-lemnos-kabeirion,Καβείριον,grc,Grek,ancient,0,,,src-pleiades-550604,reviewed
name-sanctuary-letoon-lycian-sanctuary-el-preferred,sanctuary-letoon-lycian-sanctuary,Λητώο της Λυκίας,el,Grek,preferred,1,,,src-pleiades-638958,reviewed
name-sanctuary-letoon-lycian-sanctuary-en-preferred,sanctuary-letoon-lycian-sanctuary,Letoon Sanctuary,en,Latn,preferred,1,,,src-pleiades-638958,reviewed
name-sanctuary-letoon-lycian-sanctuary-grc-ancient,sanctuary-letoon-lycian-sanctuary,Λητῷον,grc,Grek,ancient,0,,,src-pleiades-638958,reviewed
name-sanctuary-lindos-athena-sanctuary-el-preferred,sanctuary-lindos-athena-sanctuary,Ιερό της Αθηνάς Λινδίας,el,Grek,preferred,1,,,src-pleiades-414067217,reviewed
name-sanctuary-lindos-athena-sanctuary-en-preferred,sanctuary-lindos-athena-sanctuary,Sanctuary of Athena Lindia,en,Latn,preferred,1,,,src-pleiades-414067217,reviewed
name-sanctuary-lindos-athena-sanctuary-grc-ancient,sanctuary-lindos-athena-sanctuary,Ἀθηνᾶ Λινδία,grc,Grek,ancient,0,,,src-pleiades-414067217,reviewed
name-sanctuary-locri-mannella-persephone-sanctuary-el-preferred,sanctuary-locri-mannella-persephone-sanctuary,Ιερό της Περσεφόνης στη Mannella,el,Grek,preferred,1,,,src-museoarcheologicoreggiocalabria-a34e7a2bfa16,reviewed
name-sanctuary-locri-mannella-persephone-sanctuary-en-preferred,sanctuary-locri-mannella-persephone-sanctuary,Sanctuary of Persephone at Mannella,en,Latn,preferred,1,,,src-museoarcheologicoreggiocalabria-a34e7a2bfa16,reviewed
name-sanctuary-locri-mannella-persephone-sanctuary-grc-ancient,sanctuary-locri-mannella-persephone-sanctuary,Περσεφόνειον,grc,Grek,ancient,0,,,src-museoarcheologicoreggiocalabria-a34e7a2bfa16,reviewed
name-sanctuary-magnesia-artemis-leukophryene-el-preferred,sanctuary-magnesia-artemis-leukophryene,Ιερό της Αρτέμιδος Λευκοφρυηνής,el,Grek,preferred,1,,,src-pleiades-599778,reviewed
name-sanctuary-magnesia-artemis-leukophryene-en-preferred,sanctuary-magnesia-artemis-leukophryene,Sanctuary of Artemis Leukophryene,en,Latn,preferred,1,,,src-pleiades-599778,reviewed
name-sanctuary-magnesia-artemis-leukophryene-grc-ancient,sanctuary-magnesia-artemis-leukophryene,Ἀρτέμιδος Λευκοφρυηνῆς ἱερόν,grc,Grek,ancient,0,,,src-pleiades-599778,reviewed
name-sanctuary-menelaion-sparta-el-preferred,sanctuary-menelaion-sparta,Μενελάειο,el,Grek,preferred,1,,,src-pleiades-570477,reviewed
name-sanctuary-menelaion-sparta-en-preferred,sanctuary-menelaion-sparta,Menelaion Sanctuary,en,Latn,preferred,1,,,src-pleiades-570477,reviewed
name-sanctuary-menelaion-sparta-grc-ancient,sanctuary-menelaion-sparta,Μενελάειον,grc,Grek,ancient,0,,,src-pleiades-570477,reviewed
name-sanctuary-metapontum-tavole-palatine-heraion-el-preferred,sanctuary-metapontum-tavole-palatine-heraion,Ηραίο των Tavole Palatine,el,Grek,preferred,1,,,src-pleiades-442611,reviewed
name-sanctuary-metapontum-tavole-palatine-heraion-en-preferred,sanctuary-metapontum-tavole-palatine-heraion,Hera Sanctuary at Tavole Palatine,en,Latn,preferred,1,,,src-pleiades-442611,reviewed
name-sanctuary-metapontum-tavole-palatine-heraion-grc-ancient,sanctuary-metapontum-tavole-palatine-heraion,Ἡραῖον Μεταποντίου,grc,Grek,ancient,0,,,src-pleiades-442611,reviewed
name-sanctuary-mount-lykaion-zeus-sanctuary-el-preferred,sanctuary-mount-lykaion-zeus-sanctuary,Ιερό του Λυκαίου Διός,el,Grek,preferred,1,,,src-pleiades-570764,reviewed
name-sanctuary-mount-lykaion-zeus-sanctuary-en-preferred,sanctuary-mount-lykaion-zeus-sanctuary,Sanctuary of Zeus on Mount Lykaion,en,Latn,preferred,1,,,src-pleiades-570764,reviewed
name-sanctuary-mount-lykaion-zeus-sanctuary-grc-ancient,sanctuary-mount-lykaion-zeus-sanctuary,Λύκαιον,grc,Grek,ancient,0,,,src-pleiades-570764,reviewed
name-sanctuary-naukratis-hellenion-el-preferred,sanctuary-naukratis-hellenion,Ελλήνιο της Ναυκράτιδος,el,Grek,preferred,1,,,src-britishmuseum-4626abd5cbdd,reviewed
name-sanctuary-naukratis-hellenion-en-preferred,sanctuary-naukratis-hellenion,Hellenion at Naukratis,en,Latn,preferred,1,,,src-britishmuseum-4626abd5cbdd,reviewed
name-sanctuary-naukratis-hellenion-grc-ancient,sanctuary-naukratis-hellenion,Ἑλλήνιον,grc,Grek,ancient,0,,,src-britishmuseum-4626abd5cbdd,reviewed
name-sanctuary-nemea-zeus-sanctuary-el-preferred,sanctuary-nemea-zeus-sanctuary,Ιερό του Νεμείου Διός,el,Grek,preferred,1,,,src-pleiades-570504,reviewed
name-sanctuary-nemea-zeus-sanctuary-en-preferred,sanctuary-nemea-zeus-sanctuary,Sanctuary of Nemean Zeus,en,Latn,preferred,1,,,src-pleiades-570504,reviewed
name-sanctuary-nemea-zeus-sanctuary-grc-ancient,sanctuary-nemea-zeus-sanctuary,Νεμέα,grc,Grek,ancient,0,,,src-pleiades-570504,reviewed
name-sanctuary-olbia-apollo-delphinios-sanctuary-el-preferred,sanctuary-olbia-apollo-delphinios-sanctuary,Ιερό του Απόλλωνα Δελφινίου στην Ολβία,el,Grek,preferred,1,,,src-penn-a97aa05ea214,reviewed
name-sanctuary-olbia-apollo-delphinios-sanctuary-en-preferred,sanctuary-olbia-apollo-delphinios-sanctuary,Sanctuary of Apollo Delphinios at Olbia Pontica,en,Latn,preferred,1,,,src-penn-a97aa05ea214,reviewed
name-sanctuary-olbia-apollo-delphinios-sanctuary-grc-ancient,sanctuary-olbia-apollo-delphinios-sanctuary,Ἀπόλλωνος Δελφινίου τέμενος,grc,Grek,ancient,0,,,src-penn-a97aa05ea214,reviewed
name-sanctuary-olympia-zeus-sanctuary-el-preferred,sanctuary-olympia-zeus-sanctuary,Ιερό του Δία στην Ολυμπία,el,Grek,preferred,1,,,src-pleiades-570531,reviewed
name-sanctuary-olympia-zeus-sanctuary-en-preferred,sanctuary-olympia-zeus-sanctuary,Sanctuary of Zeus at Olympia,en,Latn,preferred,1,,,src-pleiades-570531,reviewed
name-sanctuary-olympia-zeus-sanctuary-grc-ancient,sanctuary-olympia-zeus-sanctuary,Ὀλυμπία,grc,Grek,ancient,0,,,src-pleiades-570531,reviewed
name-sanctuary-oropos-amphiareion-el-preferred,sanctuary-oropos-amphiareion,Αμφιαράειο Ωρωπού,el,Grek,preferred,1,,,src-pleiades-540628,reviewed
name-sanctuary-oropos-amphiareion-en-preferred,sanctuary-oropos-amphiareion,Amphiareion of Oropos,en,Latn,preferred,1,,,src-pleiades-540628,reviewed
name-sanctuary-oropos-amphiareion-grc-ancient,sanctuary-oropos-amphiareion,Ἀμφιαράειον,grc,Grek,ancient,0,,,src-pleiades-540628,reviewed
name-sanctuary-palaepaphos-aphrodite-sanctuary-el-preferred,sanctuary-palaepaphos-aphrodite-sanctuary,Ιερό της Αφροδίτης στην Παλαίπαφο,el,Grek,preferred,1,,,src-pleiades-828989863,reviewed
name-sanctuary-palaepaphos-aphrodite-sanctuary-en-preferred,sanctuary-palaepaphos-aphrodite-sanctuary,Sanctuary of Aphrodite at Palaepaphos,en,Latn,preferred,1,,,src-pleiades-828989863,reviewed
name-sanctuary-palaepaphos-aphrodite-sanctuary-grc-ancient,sanctuary-palaepaphos-aphrodite-sanctuary,Παλαίπαφος,grc,Grek,ancient,0,,,src-pleiades-828989863,reviewed
name-sanctuary-panionion-poseidon-sanctuary-el-preferred,sanctuary-panionion-poseidon-sanctuary,Πανιώνιο,el,Grek,preferred,1,,,src-pleiades-599855,reviewed
name-sanctuary-panionion-poseidon-sanctuary-en-preferred,sanctuary-panionion-poseidon-sanctuary,Panionion Sanctuary,en,Latn,preferred,1,,,src-pleiades-599855,reviewed
name-sanctuary-panionion-poseidon-sanctuary-grc-ancient,sanctuary-panionion-poseidon-sanctuary,Πανιώνιον,grc,Grek,ancient,0,,,src-pleiades-599855,reviewed
name-sanctuary-pantikapaion-apollo-ietros-sanctuary-el-preferred,sanctuary-pantikapaion-apollo-ietros-sanctuary,Ιερό του Απόλλωνα Ιητρού στο Παντικάπαιο,el,Grek,preferred,1,,,src-pleiades-854719,reviewed
name-sanctuary-pantikapaion-apollo-ietros-sanctuary-en-preferred,sanctuary-pantikapaion-apollo-ietros-sanctuary,Sanctuary of Apollo Ietros at Pantikapaion,en,Latn,preferred,1,,,src-pleiades-854719,reviewed
name-sanctuary-pantikapaion-apollo-ietros-sanctuary-grc-ancient,sanctuary-pantikapaion-apollo-ietros-sanctuary,Ἀπόλλωνος Ἰητροῦ ἱερόν,grc,Grek,ancient,0,,,src-pleiades-854719,reviewed
name-sanctuary-perachora-heraion-el-preferred,sanctuary-perachora-heraion,Ηραίο Περαχώρας,el,Grek,preferred,1,,,src-pleiades-570288,reviewed
name-sanctuary-perachora-heraion-en-preferred,sanctuary-perachora-heraion,Heraion of Perachora,en,Latn,preferred,1,,,src-pleiades-570288,reviewed
name-sanctuary-perachora-heraion-grc-ancient,sanctuary-perachora-heraion,Ἥρας Ἀκραίας ἱερόν,grc,Grek,ancient,0,,,src-pleiades-570288,reviewed
name-sanctuary-pergamon-asklepieion-el-preferred,sanctuary-pergamon-asklepieion,Ασκληπιείο Περγάμου,el,Grek,preferred,1,,,src-pleiades-550459,reviewed
name-sanctuary-pergamon-asklepieion-en-preferred,sanctuary-pergamon-asklepieion,Asklepieion of Pergamon,en,Latn,preferred,1,,,src-pleiades-550459,reviewed
name-sanctuary-pergamon-asklepieion-grc-ancient,sanctuary-pergamon-asklepieion,Ἀσκληπιεῖον Περγάμου,grc,Grek,ancient,0,,,src-pleiades-550459,reviewed
name-sanctuary-priene-athena-polias-sanctuary-el-preferred,sanctuary-priene-athena-polias-sanctuary,Ιερό της Αθηνάς Πολιάδος στην Πριήνη,el,Grek,preferred,1,,,src-pleiades-298577312,reviewed
name-sanctuary-priene-athena-polias-sanctuary-en-preferred,sanctuary-priene-athena-polias-sanctuary,Sanctuary of Athena Polias at Priene,en,Latn,preferred,1,,,src-pleiades-298577312,reviewed
name-sanctuary-priene-athena-polias-sanctuary-grc-ancient,sanctuary-priene-athena-polias-sanctuary,Ἀθηνᾶ Πολιάς,grc,Grek,ancient,0,,,src-pleiades-298577312,reviewed
name-sanctuary-rhodes-zeus-atabyrios-sanctuary-el-preferred,sanctuary-rhodes-zeus-atabyrios-sanctuary,Ιερό του Αταβυρίου Διός,el,Grek,preferred,1,,,src-pleiades-590099,reviewed
name-sanctuary-rhodes-zeus-atabyrios-sanctuary-en-preferred,sanctuary-rhodes-zeus-atabyrios-sanctuary,Sanctuary of Zeus Atabyrios,en,Latn,preferred,1,,,src-pleiades-590099,reviewed
name-sanctuary-rhodes-zeus-atabyrios-sanctuary-grc-ancient,sanctuary-rhodes-zeus-atabyrios-sanctuary,Ζεὺς Ἀταβύριος,grc,Grek,ancient,0,,,src-pleiades-590099,reviewed
name-sanctuary-samos-heraion-el-preferred,sanctuary-samos-heraion,Ηραίο Σάμου,el,Grek,preferred,1,,,src-pleiades-599641,reviewed
name-sanctuary-samos-heraion-en-preferred,sanctuary-samos-heraion,Heraion of Samos,en,Latn,preferred,1,,,src-pleiades-599641,reviewed
name-sanctuary-samos-heraion-grc-ancient,sanctuary-samos-heraion,Ἡραῖον Σάμου,grc,Grek,ancient,0,,,src-pleiades-599641,reviewed
name-sanctuary-samothrace-great-gods-sanctuary-el-preferred,sanctuary-samothrace-great-gods-sanctuary,Ιερό των Μεγάλων Θεών στη Σαμοθράκη,el,Grek,preferred,1,,,src-pleiades-501511,reviewed
name-sanctuary-samothrace-great-gods-sanctuary-en-preferred,sanctuary-samothrace-great-gods-sanctuary,Sanctuary of the Great Gods at Samothrace,en,Latn,preferred,1,,,src-pleiades-501511,reviewed
name-sanctuary-samothrace-great-gods-sanctuary-grc-ancient,sanctuary-samothrace-great-gods-sanctuary,Θεῶν Μεγάλων ἱερόν,grc,Grek,ancient,0,,,src-pleiades-501511,reviewed
name-sanctuary-sardis-artemis-sanctuary-el-preferred,sanctuary-sardis-artemis-sanctuary,Ιερό της Αρτέμιδος στις Σάρδεις,el,Grek,preferred,1,,,src-pleiades-66376536,reviewed
name-sanctuary-sardis-artemis-sanctuary-en-preferred,sanctuary-sardis-artemis-sanctuary,Sanctuary of Artemis at Sardis,en,Latn,preferred,1,,,src-pleiades-66376536,reviewed
name-sanctuary-sardis-artemis-sanctuary-grc-ancient,sanctuary-sardis-artemis-sanctuary,Ἀρτέμιδος ἱερόν ἐν Σάρδεσι,grc,Grek,ancient,0,,,src-pleiades-66376536,reviewed
name-sanctuary-segesta-doric-temple-sanctuary-el-preferred,sanctuary-segesta-doric-temple-sanctuary,Δωρικός ναός της Έγεστας,el,Grek,preferred,1,,,src-pleiades-963441586,reviewed
name-sanctuary-segesta-doric-temple-sanctuary-en-preferred,sanctuary-segesta-doric-temple-sanctuary,Doric Temple of Segesta,en,Latn,preferred,1,,,src-pleiades-963441586,reviewed
name-sanctuary-selinous-demeter-malophoros-sanctuary-el-preferred,sanctuary-selinous-demeter-malophoros-sanctuary,Ιερό της Δήμητρας Μαλοφόρου στον Σελινούντα,el,Grek,preferred,1,,,src-pleiades-502577471,reviewed
name-sanctuary-selinous-demeter-malophoros-sanctuary-en-preferred,sanctuary-selinous-demeter-malophoros-sanctuary,Sanctuary of Demeter Malophoros at Selinus,en,Latn,preferred,1,,,src-pleiades-502577471,reviewed
name-sanctuary-selinous-demeter-malophoros-sanctuary-grc-ancient,sanctuary-selinous-demeter-malophoros-sanctuary,Δήμητρος Μαλοφόρου ἱερόν,grc,Grek,ancient,0,,,src-pleiades-502577471,reviewed
name-sanctuary-siwa-amun-zeus-oracle-el-preferred,sanctuary-siwa-amun-zeus-oracle,Μαντείο του Άμμωνα στη Σίβα,el,Grek,preferred,1,,,src-pleiades-716520,reviewed
name-sanctuary-siwa-amun-zeus-oracle-en-preferred,sanctuary-siwa-amun-zeus-oracle,Oracle of Amun/Zeus Ammon at Siwa,en,Latn,preferred,1,,,src-pleiades-716520,reviewed
name-sanctuary-siwa-amun-zeus-oracle-grc-ancient,sanctuary-siwa-amun-zeus-oracle,Ἄμμωνος χρηστήριον,grc,Grek,ancient,0,,,src-pleiades-716520,reviewed
name-sanctuary-smintheion-apollo-sanctuary-el-preferred,sanctuary-smintheion-apollo-sanctuary,Σμίνθειο,el,Grek,preferred,1,,,src-pleiades-550892,reviewed
name-sanctuary-smintheion-apollo-sanctuary-en-preferred,sanctuary-smintheion-apollo-sanctuary,Sanctuary of Apollo Smintheus,en,Latn,preferred,1,,,src-pleiades-550892,reviewed
name-sanctuary-smintheion-apollo-sanctuary-grc-ancient,sanctuary-smintheion-apollo-sanctuary,Σμίνθειον,grc,Grek,ancient,0,,,src-pleiades-550892,reviewed
name-sanctuary-sounion-poseidon-sanctuary-el-preferred,sanctuary-sounion-poseidon-sanctuary,Ιερό του Ποσειδώνα στο Σούνιο,el,Grek,preferred,1,,,src-pleiades-580086,reviewed
name-sanctuary-sounion-poseidon-sanctuary-en-preferred,sanctuary-sounion-poseidon-sanctuary,Sanctuary of Poseidon at Sounion,en,Latn,preferred,1,,,src-pleiades-580086,reviewed
name-sanctuary-sounion-poseidon-sanctuary-grc-ancient,sanctuary-sounion-poseidon-sanctuary,Σούνιον,grc,Grek,ancient,0,,,src-pleiades-580086,reviewed
name-sanctuary-syracuse-apollo-sanctuary-el-preferred,sanctuary-syracuse-apollo-sanctuary,Ναός του Απόλλωνα στις Συρακούσες,el,Grek,preferred,1,,,src-pleiades-418729933,reviewed
name-sanctuary-syracuse-apollo-sanctuary-en-preferred,sanctuary-syracuse-apollo-sanctuary,Temple of Apollo at Syracuse,en,Latn,preferred,1,,,src-pleiades-418729933,reviewed
name-sanctuary-syracuse-apollo-sanctuary-grc-ancient,sanctuary-syracuse-apollo-sanctuary,Ἀπόλλωνος ἱερόν ἐν Ὀρτυγίᾳ,grc,Grek,ancient,0,,,src-pleiades-418729933,reviewed
name-sanctuary-tegea-athena-alea-sanctuary-el-preferred,sanctuary-tegea-athena-alea-sanctuary,Ιερό της Αθηνάς Αλέας στην Τεγέα,el,Grek,preferred,1,,,src-pleiades-372843530,reviewed
name-sanctuary-tegea-athena-alea-sanctuary-en-preferred,sanctuary-tegea-athena-alea-sanctuary,Sanctuary of Athena Alea at Tegea,en,Latn,preferred,1,,,src-pleiades-372843530,reviewed
name-sanctuary-tegea-athena-alea-sanctuary-grc-ancient,sanctuary-tegea-athena-alea-sanctuary,Ἀθηνᾶς Ἀλέας ἱερόν,grc,Grek,ancient,0,,,src-pleiades-372843530,reviewed
name-sanctuary-thermon-apollo-sanctuary-el-preferred,sanctuary-thermon-apollo-sanctuary,Ιερό του Απόλλωνα στο Θέρμο,el,Grek,preferred,1,,,src-pleiades-728329645,reviewed
name-sanctuary-thermon-apollo-sanctuary-en-preferred,sanctuary-thermon-apollo-sanctuary,Sanctuary of Apollo at Thermon,en,Latn,preferred,1,,,src-pleiades-728329645,reviewed
name-sanctuary-thermon-apollo-sanctuary-grc-ancient,sanctuary-thermon-apollo-sanctuary,Θέρμον,grc,Grek,ancient,0,,,src-pleiades-728329645,reviewed
name-sanctuary-tinos-poseidon-amphitrite-sanctuary-el-preferred,sanctuary-tinos-poseidon-amphitrite-sanctuary,Ιερό Ποσειδώνα και Αμφιτρίτης στην Τήνο,el,Grek,preferred,1,,,src-pleiades-590006,reviewed
name-sanctuary-tinos-poseidon-amphitrite-sanctuary-en-preferred,sanctuary-tinos-poseidon-amphitrite-sanctuary,Sanctuary of Poseidon and Amphitrite on Tinos,en,Latn,preferred,1,,,src-pleiades-590006,reviewed
name-sanctuary-tinos-poseidon-amphitrite-sanctuary-grc-ancient,sanctuary-tinos-poseidon-amphitrite-sanctuary,Ποσειδῶνος καὶ Ἀμφιτρίτης ἱερόν,grc,Grek,ancient,0,,,src-pleiades-590006,reviewed
